Company,Pattern,Time Frame,Created Date & Time,Open,High,Low,Close,Volume
ICICIBANK,1min,Dragonfly Doji,2025-07-21 14:42:00,1463.0,1463.0,1462.6,1463.0,13759.0
ICICIBANK,1min,Hammer,2025-07-21 14:45:00,1463.9,1463.9,1463.3,1463.8,20251.0
ICICIBANK,1min,Hammer,2025-07-21 14:50:00,1462.9,1463.1,1462.5,1463.1,35792.0
ICICIBANK,1min,Hammer,2025-07-21 14:57:00,1464.9,1465.0,1464.5,1465.0,37265.0
ICICIBANK,1min,Hammer,2025-07-21 14:58:00,1465.0,1465.1,1464.6,1465.1,22519.0
ICICIBANK,1min,Hammer,2025-07-21 14:59:00,1465.1,1465.2,1464.8,1465.2,16144.0
ICICIBANK,1min,Hammer,2025-07-21 15:08:00,1465.5,1465.7,1465.0,1465.7,49888.0
ICICIBANK,1min,Hammer,2025-07-21 15:14:00,1465.7,1465.7,1464.8,1465.5,75483.0
ICICIBANK,1min,Hammer,2025-07-21 15:19:00,1465.9,1466.0,1465.5,1466.0,76615.0
ICICIBANK,1min,Hammer,2025-07-21 15:22:00,1466.1,1466.3,1465.8,1466.2,49381.0
ICICIBANK,1min,Hammer,2025-07-21 15:29:00,1465.0,1465.4,1463.1,1464.5,23696.0
ICICIBANK,1min,Hammer,2025-07-22 09:18:00,1475.8,1475.9,1474.2,1475.3,71526.0
ICICIBANK,1min,Hammer,2025-07-22 09:22:00,1472.9,1473.0,1471.1,1473.0,39806.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 09:22:00,1472.9,1473.0,1471.1,1473.0,39806.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 09:36:00,1478.2,1478.2,1477.2,1478.2,21969.0
ICICIBANK,1min,Hammer,2025-07-22 09:56:00,1476.4,1476.6,1475.5,1476.2,17425.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 10:04:00,1475.1,1475.1,1474.6,1475.1,10131.0
ICICIBANK,1min,Hammer,2025-07-22 10:07:00,1475.9,1476.0,1475.0,1476.0,16008.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 10:07:00,1475.9,1476.0,1475.0,1476.0,16008.0
ICICIBANK,1min,Hammer,2025-07-22 10:09:00,1475.5,1475.6,1475.1,1475.6,4879.0
ICICIBANK,1min,Three White Soldiers,2025-07-22 10:19:00,1479.6,1480.0,1479.4,1480.0,27403.0
ICICIBANK,1min,Three White Soldiers,2025-07-22 10:20:00,1479.8,1481.7,1479.8,1480.6,163500.0
ICICIBANK,1min,Three White Soldiers,2025-07-22 10:48:00,1473.4,1474.0,1473.4,1473.8,10875.0
ICICIBANK,1min,Three White Soldiers,2025-07-22 11:02:00,1474.2,1475.3,1474.2,1475.0,84093.0
ICICIBANK,1min,Evening Star,2025-07-22 11:17:00,1475.2,1475.5,1475.0,1475.0,8928.0
ICICIBANK,1min,Hammer,2025-07-22 11:22:00,1475.6,1475.6,1474.6,1475.5,10673.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 11:22:00,1475.6,1475.6,1474.6,1475.5,10673.0
ICICIBANK,1min,Hammer,2025-07-22 11:24:00,1476.2,1476.2,1475.7,1476.1,3592.0
ICICIBANK,1min,Hammer,2025-07-22 11:29:00,1477.5,1477.5,1477.1,1477.4,8478.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 11:31:00,1477.2,1477.2,1477.0,1477.2,13951.0
ICICIBANK,1min,Hammer,2025-07-22 11:44:00,1476.0,1476.0,1475.7,1475.9,10476.0
ICICIBANK,1min,Hammer,2025-07-22 11:49:00,1475.1,1475.2,1473.8,1474.8,25159.0
ICICIBANK,1min,Hammer,2025-07-22 12:40:00,1476.9,1477.0,1476.2,1476.7,7344.0
ICICIBANK,1min,Hammer,2025-07-22 12:41:00,1476.7,1476.7,1476.2,1476.6,6050.0
ICICIBANK,1min,Hammer,2025-07-22 12:42:00,1476.6,1476.7,1476.1,1476.7,7801.0
ICICIBANK,1min,Hammer,2025-07-22 12:43:00,1476.8,1476.8,1476.0,1476.7,10713.0
ICICIBANK,1min,Hammer,2025-07-22 12:45:00,1476.5,1476.7,1476.0,1476.7,13957.0
ICICIBANK,1min,Hammer,2025-07-22 12:54:00,1476.1,1476.3,1475.6,1476.3,10012.0
ICICIBANK,1min,Hammer,2025-07-22 13:24:00,1476.4,1476.7,1476.0,1476.6,7183.0
ICICIBANK,1min,Hammer,2025-07-22 13:29:00,1476.0,1476.2,1475.3,1476.2,11989.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 13:40:00,1475.5,1475.5,1475.4,1475.5,30533.0
ICICIBANK,1min,Hammer,2025-07-22 13:54:00,1474.7,1474.7,1474.0,1474.5,9744.0
ICICIBANK,1min,Hammer,2025-07-22 14:05:00,1474.1,1474.2,1473.2,1474.2,19127.0
ICICIBANK,1min,Hammer,2025-07-22 14:08:00,1473.9,1474.0,1473.7,1474.0,13781.0
ICICIBANK,1min,Hammer,2025-07-22 14:21:00,1472.2,1472.3,1471.1,1471.9,15038.0
ICICIBANK,1min,Hammer,2025-07-22 14:26:00,1471.5,1471.7,1471.0,1471.7,9805.0
ICICIBANK,1min,Dragonfly Doji,2025-07-22 14:28:00,1471.0,1471.0,1470.6,1471.0,38578.0
ICICIBANK,1min,Fishing Window,2025-07-22 14:29:00,1471.2,1472.2,1471.2,1472.2,22351.0
ICICIBANK,1min,Hammer,2025-07-22 14:42:00,1473.7,1473.7,1473.1,1473.6,9594.0
ICICIBANK,1min,Hammer,2025-07-22 14:47:00,1474.5,1474.6,1474.0,1474.6,14027.0
ICICIBANK,1min,Hammer,2025-07-22 14:53:00,1474.9,1475.0,1474.5,1475.0,12615.0
ICICIBANK,1min,Hammer,2025-07-22 15:10:00,1473.5,1474.2,1471.7,1474.2,90616.0
ICICIBANK,1min,Hammer,2025-07-22 15:22:00,1473.9,1473.9,1473.1,1473.8,42910.0
ICICIBANK,1min,Hammer,2025-07-23 09:24:00,1474.8,1474.8,1474.3,1474.7,12995.0
ICICIBANK,1min,Hammer,2025-07-23 09:29:00,1473.0,1473.0,1472.6,1472.9,10989.0
ICICIBANK,1min,Hammer,2025-07-23 09:57:00,1474.1,1474.1,1473.8,1474.0,2839.0
ICICIBANK,1min,Dragonfly Doji,2025-07-23 10:03:00,1475.0,1475.0,1474.5,1475.0,5720.0
ICICIBANK,1min,Hammer,2025-07-23 10:14:00,1474.3,1474.3,1473.6,1474.2,41258.0
ICICIBANK,1min,Three White Soldiers,2025-07-23 10:55:00,1476.8,1477.4,1476.8,1477.0,92651.0
ICICIBANK,1min,Hammer,2025-07-23 10:57:00,1476.8,1476.9,1476.5,1476.9,6116.0
ICICIBANK,1min,Dragonfly Doji,2025-07-23 11:27:00,1475.8,1475.8,1475.5,1475.8,4515.0
ICICIBANK,1min,Hammer,2025-07-23 11:30:00,1475.7,1475.8,1475.5,1475.8,7075.0
ICICIBANK,1min,Three White Soldiers,2025-07-23 11:47:00,1477.4,1477.8,1477.2,1477.8,27806.0
ICICIBANK,1min,Three White Soldiers,2025-07-23 11:48:00,1477.7,1478.0,1477.4,1477.9,15244.0
ICICIBANK,1min,Hammer,2025-07-23 11:49:00,1477.9,1478.0,1477.1,1478.0,47554.0
ICICIBANK,1min,Hammer,2025-07-23 12:27:00,1481.3,1481.5,1480.3,1481.0,24940.0
ICICIBANK,1min,Hammer,2025-07-23 12:32:00,1480.1,1480.1,1479.8,1480.0,7110.0
ICICIBANK,1min,Dragonfly Doji,2025-07-23 13:27:00,1483.1,1483.1,1483.0,1483.1,21470.0
ICICIBANK,1min,Hammer,2025-07-23 13:45:00,1484.1,1484.1,1483.8,1484.0,5861.0
ICICIBANK,1min,Dragonfly Doji,2025-07-23 13:52:00,1484.0,1484.0,1483.5,1484.0,18757.0
ICICIBANK,1min,Hammer,2025-07-23 14:46:00,1488.3,1488.6,1487.4,1488.5,75569.0
ICICIBANK,1min,Hammer,2025-07-23 14:52:00,1488.1,1488.2,1487.7,1488.2,48036.0
ICICIBANK,1min,Hammer,2025-07-23 15:25:00,1487.8,1487.8,1487.0,1487.6,90883.0
ICICIBANK,1min,Evening Star,2025-07-24 09:20:00,1485.2,1485.2,1484.1,1484.1,18738.0
ICICIBANK,1min,Hammer,2025-07-24 09:42:00,1484.8,1485.0,1484.4,1484.9,3977.0
ICICIBANK,1min,Evening Star,2025-07-24 09:43:00,1484.9,1485.4,1484.3,1484.3,8041.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 09:45:00,1484.9,1484.9,1484.6,1484.9,6074.0
ICICIBANK,1min,Hammer,2025-07-24 09:51:00,1482.8,1483.1,1481.8,1483.1,10861.0
ICICIBANK,1min,Hammer,2025-07-24 09:54:00,1482.8,1482.8,1482.5,1482.7,3616.0
ICICIBANK,1min,Hammer,2025-07-24 09:55:00,1482.8,1482.8,1482.5,1482.7,2677.0
ICICIBANK,1min,Hammer,2025-07-24 10:25:00,1483.0,1483.0,1482.7,1482.9,1826.0
ICICIBANK,1min,Hammer,2025-07-24 10:37:00,1485.0,1485.0,1484.6,1484.9,1694.0
ICICIBANK,1min,Hammer,2025-07-24 10:44:00,1485.3,1485.3,1484.9,1485.2,4772.0
ICICIBANK,1min,Hammer,2025-07-24 10:45:00,1485.2,1485.3,1484.8,1485.1,6450.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 10:51:00,1485.6,1485.6,1485.5,1485.6,2329.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 10:52:00,1485.6,1485.6,1485.5,1485.6,1403.0
ICICIBANK,1min,Hammer,2025-07-24 11:02:00,1486.3,1486.5,1485.8,1486.5,28230.0
ICICIBANK,1min,Hammer,2025-07-24 11:03:00,1486.5,1486.6,1486.2,1486.6,5188.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 11:29:00,1484.9,1484.9,1484.8,1484.9,1000.0
ICICIBANK,1min,Hammer,2025-07-24 11:43:00,1483.0,1483.0,1482.7,1482.9,5083.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 11:45:00,1483.0,1483.0,1482.9,1483.0,2678.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 11:46:00,1483.0,1483.0,1482.8,1483.0,5456.0
ICICIBANK,1min,Hammer,2025-07-24 11:51:00,1483.6,1483.6,1483.3,1483.5,745.0
ICICIBANK,1min,Hammer,2025-07-24 11:52:00,1483.5,1483.6,1483.2,1483.6,4641.0
ICICIBANK,1min,Hammer,2025-07-24 11:59:00,1483.4,1483.5,1482.9,1483.5,1504.0
ICICIBANK,1min,Hammer,2025-07-24 12:00:00,1483.6,1483.8,1483.3,1483.7,4289.0
ICICIBANK,1min,Hammer,2025-07-24 12:17:00,1484.1,1484.2,1483.6,1484.2,7578.0
ICICIBANK,1min,Hammer,2025-07-24 12:18:00,1484.2,1484.3,1483.4,1484.0,62716.0
ICICIBANK,1min,Hammer,2025-07-24 12:40:00,1485.1,1485.1,1484.5,1484.9,4875.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 12:42:00,1485.4,1485.4,1484.9,1485.4,7030.0
ICICIBANK,1min,Hammer,2025-07-24 12:50:00,1485.9,1486.0,1485.6,1486.0,8639.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 12:57:00,1485.0,1485.0,1484.9,1485.0,2821.0
ICICIBANK,1min,Hammer,2025-07-24 13:02:00,1484.8,1485.0,1484.1,1485.0,9366.0
ICICIBANK,1min,Hammer,2025-07-24 13:07:00,1485.0,1485.0,1484.6,1484.9,8172.0
ICICIBANK,1min,Hammer,2025-07-24 13:16:00,1486.4,1486.4,1485.4,1486.3,8777.0
ICICIBANK,1min,Hammer,2025-07-24 13:25:00,1484.3,1484.3,1483.7,1484.2,14604.0
ICICIBANK,1min,Hammer,2025-07-24 13:27:00,1484.2,1484.5,1483.7,1484.4,4611.0
ICICIBANK,1min,Hammer,2025-07-24 13:37:00,1483.2,1483.3,1482.3,1483.3,8869.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 13:37:00,1483.2,1483.3,1482.3,1483.3,8869.0
ICICIBANK,1min,Hammer,2025-07-24 13:39:00,1483.2,1483.5,1482.7,1483.4,8604.0
ICICIBANK,1min,Hammer,2025-07-24 13:46:00,1484.0,1484.4,1483.1,1484.4,17613.0
ICICIBANK,1min,Hammer,2025-07-24 13:57:00,1484.4,1484.5,1483.8,1484.5,3280.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 14:07:00,1485.3,1485.3,1485.2,1485.3,2840.0
ICICIBANK,1min,Hammer,2025-07-24 14:11:00,1485.6,1485.7,1485.0,1485.7,11132.0
ICICIBANK,1min,Hammer,2025-07-24 14:19:00,1485.3,1485.5,1484.9,1485.4,10990.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 14:32:00,1485.7,1485.7,1485.4,1485.7,21479.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 14:39:00,1487.9,1487.9,1487.0,1487.9,35407.0
ICICIBANK,1min,Hammer,2025-07-24 14:44:00,1487.2,1487.6,1486.6,1487.4,16270.0
ICICIBANK,1min,Hammer,2025-07-24 14:46:00,1487.9,1488.0,1486.9,1487.8,16418.0
ICICIBANK,1min,Hammer,2025-07-24 14:51:00,1487.4,1487.4,1486.9,1487.3,9304.0
ICICIBANK,1min,Hammer,2025-07-24 14:54:00,1486.5,1486.5,1485.9,1486.4,7718.0
ICICIBANK,1min,Hammer,2025-07-24 14:56:00,1486.1,1486.2,1485.7,1486.2,13136.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 14:57:00,1486.2,1486.2,1485.7,1486.2,13726.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 15:11:00,1483.9,1483.9,1483.8,1483.9,37223.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 15:12:00,1483.9,1483.9,1483.8,1483.9,50466.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 15:13:00,1483.9,1483.9,1483.8,1483.9,38361.0
ICICIBANK,1min,Hammer,2025-07-24 15:15:00,1483.5,1483.5,1483.2,1483.4,85583.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 15:21:00,1482.3,1482.3,1482.2,1482.3,35042.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 15:22:00,1482.3,1482.3,1482.2,1482.3,38287.0
ICICIBANK,1min,Hammer,2025-07-24 15:24:00,1481.9,1482.0,1481.1,1481.8,94134.0
ICICIBANK,1min,Dragonfly Doji,2025-07-24 15:25:00,1481.7,1481.8,1480.5,1481.7,41338.0
ICICIBANK,1min,Hammer,2025-07-24 15:29:00,1482.0,1482.0,1478.1,1480.9,37212.0
ICICIBANK,1min,Hammer,2025-08-01 09:28:00,1282.8,1283.05,1282.15,1283.05,4688.0
ICICIBANK,1min,Hammer,2025-08-01 09:42:00,1284.85,1285.0,1283.3,1284.5,7387.0
ICICIBANK,1min,Hammer,2025-08-01 09:53:00,1279.7,1279.75,1279.1,1279.75,5943.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 09:53:00,1279.7,1279.75,1279.1,1279.75,5943.0
ICICIBANK,1min,Hammer,2025-08-01 10:48:00,1266.1,1266.2,1265.4,1265.95,5737.0
ICICIBANK,1min,Hammer,2025-08-01 10:55:00,1264.7,1264.75,1264.3,1264.6,8690.0
ICICIBANK,1min,Evening Star,2025-08-01 11:04:00,1264.0,1264.0,1263.05,1263.1,13233.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 11:06:00,1263.5,1263.5,1263.1,1263.5,4126.0
ICICIBANK,1min,Hammer,2025-08-01 11:10:00,1262.55,1262.65,1262.0,1262.65,9163.0
ICICIBANK,1min,Hammer,2025-08-01 11:16:00,1261.3,1261.35,1260.25,1261.0,18574.0
ICICIBANK,1min,Hammer,2025-08-01 11:30:00,1259.5,1259.5,1258.6,1259.4,9212.0
ICICIBANK,1min,Hammer,2025-08-01 11:32:00,1259.85,1260.05,1259.1,1260.0,30787.0
ICICIBANK,1min,Hammer,2025-08-01 11:40:00,1261.0,1261.05,1260.05,1260.75,18393.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 11:43:00,1261.05,1261.05,1260.95,1261.05,49408.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 11:44:00,1261.05,1261.05,1261.0,1261.05,3353.0
ICICIBANK,1min,Hammer,2025-08-01 11:50:00,1260.85,1260.9,1260.1,1260.7,5181.0
ICICIBANK,1min,Hammer,2025-08-01 11:52:00,1260.7,1260.8,1260.0,1260.5,8082.0
ICICIBANK,1min,Hammer,2025-08-01 12:08:00,1259.85,1259.9,1259.25,1259.7,8049.0
ICICIBANK,1min,Hammer,2025-08-01 12:10:00,1260.5,1260.55,1259.8,1260.35,7957.0
ICICIBANK,1min,Hammer,2025-08-01 12:20:00,1260.95,1261.0,1260.45,1260.8,12815.0
ICICIBANK,1min,Hammer,2025-08-01 12:23:00,1260.95,1261.0,1260.5,1261.0,11711.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 12:23:00,1260.95,1261.0,1260.5,1261.0,11711.0
ICICIBANK,1min,Hammer,2025-08-01 13:05:00,1253.8,1253.8,1252.95,1253.55,12574.0
ICICIBANK,1min,Hammer,2025-08-01 13:06:00,1253.5,1253.55,1253.05,1253.55,10631.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 13:06:00,1253.5,1253.55,1253.05,1253.55,10631.0
ICICIBANK,1min,Hammer,2025-08-01 13:17:00,1253.65,1253.7,1253.0,1253.7,8944.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 13:17:00,1253.65,1253.7,1253.0,1253.7,8944.0
ICICIBANK,1min,Hammer,2025-08-01 13:18:00,1253.7,1253.7,1253.35,1253.65,23921.0
ICICIBANK,1min,Hammer,2025-08-01 13:33:00,1258.8,1259.0,1258.35,1258.9,9720.0
ICICIBANK,1min,Hammer,2025-08-01 13:50:00,1261.15,1261.4,1260.45,1261.4,15457.0
ICICIBANK,1min,Fishing Window,2025-08-01 13:54:00,1262.55,1263.6,1262.55,1263.4,32445.0
ICICIBANK,1min,Hammer,2025-08-01 14:01:00,1263.05,1263.05,1262.15,1262.8,10830.0
ICICIBANK,1min,Hammer,2025-08-01 14:08:00,1262.55,1263.0,1261.7,1262.95,22674.0
ICICIBANK,1min,Evening Star,2025-08-01 14:22:00,1266.25,1266.8,1265.5,1265.5,22765.0
ICICIBANK,1min,Hammer,2025-08-01 14:23:00,1265.65,1266.05,1264.5,1265.9,27537.0
ICICIBANK,1min,Hammer,2025-08-01 14:26:00,1264.85,1265.0,1264.0,1265.0,45806.0
ICICIBANK,1min,Hammer,2025-08-01 14:32:00,1264.85,1264.85,1263.7,1264.6,14406.0
ICICIBANK,1min,Hammer,2025-08-01 14:38:00,1265.0,1265.0,1264.4,1264.95,16720.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 14:38:00,1265.0,1265.0,1264.4,1264.95,16720.0
ICICIBANK,1min,Hammer,2025-08-01 14:40:00,1265.75,1265.95,1265.25,1265.95,12349.0
ICICIBANK,1min,Hammer,2025-08-01 14:43:00,1265.9,1266.0,1265.2,1266.0,9459.0
ICICIBANK,1min,Hammer,2025-08-01 14:44:00,1266.0,1266.0,1265.35,1265.95,9545.0
ICICIBANK,1min,Dragonfly Doji,2025-08-01 14:44:00,1266.0,1266.0,1265.35,1265.95,9545.0
ICICIBANK,1min,Hammer,2025-08-01 14:52:00,1264.55,1265.0,1263.65,1264.9,29402.0
ICICIBANK,1min,Hammer,2025-08-01 15:04:00,1263.9,1263.9,1263.5,1263.85,20042.0
ICICIBANK,1min,Hammer,2025-08-01 15:11:00,1263.8,1263.9,1263.3,1263.65,25023.0
ICICIBANK,1min,Hammer,2025-08-01 15:12:00,1263.7,1264.0,1263.0,1263.9,29556.0
ICICIBANK,1min,Hammer,2025-08-01 15:24:00,1264.5,1264.65,1264.0,1264.6,53455.0
ICICIBANK,1min,Hammer,2025-08-04 09:18:00,1303.05,1303.35,1301.6,1302.6,52640.0
ICICIBANK,1min,Fishing Window,2025-08-04 09:25:00,1306.8,1308.75,1306.8,1308.65,19105.0
ICICIBANK,1min,Hammer,2025-08-04 09:27:00,1308.6,1309.0,1307.0,1308.95,34330.0
ICICIBANK,1min,Hammer,2025-08-04 10:04:00,1296.15,1296.3,1294.75,1295.75,6711.0
ICICIBANK,1min,Hammer,2025-08-04 10:21:00,1293.5,1293.9,1292.6,1293.75,19543.0
ICICIBANK,1min,Fishing Window,2025-08-04 10:26:00,1293.35,1294.4,1293.0,1294.35,29142.0
ICICIBANK,1min,Hammer,2025-08-04 10:36:00,1290.35,1290.55,1288.15,1290.05,80839.0
ICICIBANK,1min,Hammer,2025-08-04 10:44:00,1289.3,1289.6,1288.85,1289.45,10525.0
ICICIBANK,1min,Dragonfly Doji,2025-08-04 10:47:00,1288.8,1288.9,1287.55,1288.85,22958.0
ICICIBANK,1min,Dragonfly Doji,2025-08-04 10:49:00,1288.7,1288.8,1287.35,1288.7,14497.0
ICICIBANK,1min,Fishing Window,2025-08-04 10:54:00,1290.1,1292.8,1289.2,1292.75,118053.0
ICICIBANK,1min,Hammer,2025-08-04 11:06:00,1293.0,1293.2,1292.2,1293.2,28103.0
ICICIBANK,1min,Hammer,2025-08-04 11:11:00,1297.4,1298.05,1296.0,1298.05,32241.0
ICICIBANK,1min,Hammer,2025-08-04 11:16:00,1296.95,1297.2,1296.25,1297.1,4343.0
ICICIBANK,1min,Hammer,2025-08-04 11:22:00,1292.15,1292.3,1290.75,1292.0,67111.0
ICICIBANK,1min,Hammer,2025-08-04 12:05:00,1298.0,1298.55,1296.35,1298.55,20131.0
ICICIBANK,1min,Hammer,2025-08-04 12:23:00,1299.35,1299.55,1298.5,1299.1,8085.0
ICICIBANK,1min,Dragonfly Doji,2025-08-04 12:44:00,1302.9,1303.05,1302.05,1302.95,7001.0
ICICIBANK,1min,Hammer,2025-08-04 13:07:00,1300.4,1300.65,1300.1,1300.55,5730.0
ICICIBANK,1min,Hammer,2025-08-04 13:18:00,1302.65,1302.7,1302.15,1302.7,12906.0
ICICIBANK,1min,Dragonfly Doji,2025-08-04 13:18:00,1302.65,1302.7,1302.15,1302.7,12906.0
ICICIBANK,1min,Evening Star,2025-08-04 13:31:00,1304.75,1305.4,1303.8,1304.45,19128.0
ICICIBANK,1min,Hammer,2025-08-04 13:40:00,1297.1,1298.15,1295.25,1297.75,55353.0
ICICIBANK,1min,Hammer,2025-08-04 13:42:00,1300.55,1300.55,1299.05,1300.5,13944.0
ICICIBANK,1min,Dragonfly Doji,2025-08-04 13:42:00,1300.55,1300.55,1299.05,1300.5,13944.0
ICICIBANK,1min,Dragonfly Doji,2025-08-04 14:20:00,1301.05,1301.1,1300.0,1301.0,9976.0
ICICIBANK,1min,Hammer,2025-08-04 14:26:00,1300.25,1300.25,1299.75,1300.1,7517.0
ICICIBANK,1min,Hammer,2025-08-04 14:49:00,1297.1,1297.15,1296.05,1297.0,54693.0
ICICIBANK,1min,Fishing Window,2025-08-04 15:18:00,1299.65,1300.1,1299.6,1300.1,88972.0
ICICIBANK,1min,Hammer,2025-08-05 09:35:00,1434.0,1434.0,1433.0,1433.9,20911.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 09:35:00,1434.0,1434.0,1433.0,1433.9,20911.0
ICICIBANK,1min,Hammer,2025-08-05 09:41:00,1435.1,1435.2,1434.8,1435.2,14787.0
ICICIBANK,1min,Hammer,2025-08-05 09:42:00,1435.1,1435.1,1434.4,1434.9,10095.0
ICICIBANK,1min,Fishing Window,2025-08-05 09:44:00,1435.7,1438.5,1435.7,1438.5,28501.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 09:57:00,1439.5,1439.5,1439.2,1439.5,9606.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 10:36:00,1441.3,1441.3,1441.0,1441.3,9463.0
ICICIBANK,1min,Hammer,2025-08-05 10:37:00,1441.2,1441.4,1440.7,1441.4,14916.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 10:39:00,1441.7,1441.7,1441.4,1441.7,6782.0
ICICIBANK,1min,Hammer,2025-08-05 10:46:00,1441.9,1442.0,1441.5,1442.0,10732.0
ICICIBANK,1min,Hammer,2025-08-05 10:51:00,1441.9,1442.0,1441.2,1441.7,10583.0
ICICIBANK,1min,Hammer,2025-08-05 10:54:00,1441.8,1442.0,1441.1,1442.0,23602.0
ICICIBANK,1min,Hammer,2025-08-05 11:42:00,1444.9,1445.0,1444.5,1445.0,12863.0
ICICIBANK,1min,Hammer,2025-08-05 11:57:00,1444.9,1445.0,1444.7,1445.0,12016.0
ICICIBANK,1min,Hammer,2025-08-05 12:22:00,1445.3,1445.8,1444.5,1445.6,24444.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 13:04:00,1448.3,1448.3,1447.6,1448.3,17940.0
ICICIBANK,1min,Hammer,2025-08-05 13:07:00,1447.8,1448.0,1447.3,1447.9,23692.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 13:31:00,1444.3,1444.3,1444.2,1444.3,24994.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 13:32:00,1444.3,1444.3,1444.1,1444.3,22879.0
ICICIBANK,1min,Hammer,2025-08-05 13:40:00,1443.1,1443.2,1442.1,1442.9,28425.0
ICICIBANK,1min,Hammer,2025-08-05 13:41:00,1442.9,1443.1,1441.9,1442.6,20425.0
ICICIBANK,1min,Hammer,2025-08-05 13:48:00,1442.7,1442.7,1441.6,1442.5,34760.0
ICICIBANK,1min,Hammer,2025-08-05 13:52:00,1441.8,1442.3,1441.1,1442.1,32817.0
ICICIBANK,1min,Hammer,2025-08-05 14:14:00,1439.8,1440.0,1439.2,1440.0,23296.0
ICICIBANK,1min,Evening Star,2025-08-05 14:37:00,1442.7,1443.0,1441.4,1441.6,29251.0
ICICIBANK,1min,Hammer,2025-08-05 14:49:00,1440.5,1440.7,1439.5,1440.2,135509.0
ICICIBANK,1min,Hammer,2025-08-05 15:00:00,1436.2,1436.3,1435.0,1435.9,224838.0
ICICIBANK,1min,Dragonfly Doji,2025-08-05 15:17:00,1437.4,1437.4,1436.8,1437.4,151707.0
ICICIBANK,1min,Hammer,2025-08-07 09:23:00,1435.0,1435.0,1434.3,1434.9,10241.0
ICICIBANK,1min,Hammer,2025-08-07 09:35:00,1437.5,1437.5,1437.0,1437.4,4790.0
ICICIBANK,1min,Hammer,2025-08-07 09:40:00,1438.9,1439.0,1438.7,1439.0,8181.0
ICICIBANK,1min,Evening Star,2025-08-07 09:58:00,1440.8,1440.8,1439.6,1439.8,4920.0
ICICIBANK,1min,Hammer,2025-08-07 10:40:00,1442.4,1442.5,1442.0,1442.5,2342.0
ICICIBANK,1min,Hammer,2025-08-07 10:44:00,1443.2,1443.3,1443.0,1443.3,4516.0
ICICIBANK,1min,Dragonfly Doji,2025-08-07 10:45:00,1443.3,1443.3,1443.0,1443.3,1403.0
ICICIBANK,1min,Hammer,2025-08-07 11:06:00,1441.9,1442.0,1441.4,1442.0,17048.0
ICICIBANK,1min,Hammer,2025-08-07 11:14:00,1442.6,1442.6,1442.0,1442.4,6653.0
ICICIBANK,1min,Dragonfly Doji,2025-08-07 11:17:00,1442.0,1442.0,1441.6,1442.0,6259.0
ICICIBANK,1min,Hammer,2025-08-07 11:21:00,1441.9,1442.0,1441.7,1442.0,1449.0
ICICIBANK,1min,Evening Star,2025-08-07 11:22:00,1442.0,1442.0,1441.1,1441.1,2771.0
ICICIBANK,1min,Hammer,2025-08-07 11:24:00,1441.7,1441.7,1441.2,1441.6,1664.0
ICICIBANK,1min,Dragonfly Doji,2025-08-07 11:30:00,1441.6,1441.6,1441.2,1441.6,4411.0
ICICIBANK,1min,Hammer,2025-08-07 11:33:00,1440.8,1441.0,1440.4,1440.9,6358.0
